801661,Kandi (M),99999,333,19
801662,Berhampore (M),99999,333,19
801663,Beldanga (M),99999,333,19
801664,Nalhati (M),99999,334,19
801665,Rampurhat (M),99999,334,19
801666,Suri (M),99999,334,19
801667,Sainthia (M),99999,334,19
801668,Dubrajpur (M),99999,334,19
801669,Bolpur (M),99999,334,19
801670,Kulti (M),99999,335,19
801671,Asansol (M Corp.),99999,335,19
801672,Jamuria (M + OG),99999,335,19
801673,Raniganj (M),99999,335,19
801674,Durgapur (M Corp.),99999,335,19
801675,Katwa (M),99999,335,19
801676,Dainhat (M),99999,335,19
801677,Guskara (M),99999,335,19
801678,Barddhaman (M),99999,335,19
801679,Kalna (M),99999,335,19
801680,Memari (M),99999,335,19
801681,Nabadwip (M),99999,336,19
801682,Krishnanagar (M),99999,336,19
801683,Santipur (M),99999,336,19
801684,Taherpur (NA + OG),99999,336,19
801685,Birnagar (M),99999,336,19
801686,Ranaghat (M),99999,336,19
801687,Cooper's Camp (NA + OG),99999,336,19
801688,Chakdaha (M),99999,336,19
801689,Kalyani (M),99999,336,19
801690,Gayespur (M),99999,336,19
801691,Bongaon (M),99999,337,19
801692,Halisahar (M),99999,337,19
801693,Kanchrapara (M + OG),99999,337,19
801694,Naihati (M),99999,337,19
801695,Bhatpara (M + OG),99999,337,19
801696,Gobardanga (M),99999,337,19
801697,Habra (M),99999,337,19
801698,Ashokenagar Kalyangarh (M),99999,337,19
801699,Garulia (M),99999,337,19
801700,North Barrackpore (M),99999,337,19
801701,Barrackpur Cantonment (CB),99999,337,19
801702,Barrackpore (M),99999,337,19
801703,Titagarh (M),99999,337,19
801704,Khardah (M),99999,337,19
801705,Panihati (M),99999,337,19
801706,Baduria (M),99999,337,19
801707,Barasat (M),99999,337,19
801708,Madhyamgram (M),99999,337,19
801709,New Barrackpore (M),99999,337,19
801710,North DumDum (M),99999,337,19
801711,Kamarhati (M),99999,337,19
801712,Baranagar (M),99999,337,19
801713,Dum Dum (M),99999,337,19
801714,South DumDum (M),99999,337,19
801715,Rajarhat Gopalpur (M),99999,337,19
801716,Bidhannagar (M),99999,337,19
801717,Nabadiganta Industrial Township (ITS),99999,337,19
801718,Basirhat (M),99999,337,19
801719,Taki (M),99999,337,19
801720,Bansberia (M),99999,338,19
801721,Hugli-Chinsurah (M + OG),99999,338,19
801722,Chandannagar (M Corp),99999,338,19
801723,Tarakeswar (M),99999,338,19
801724,Arambag (M),99999,338,19
801725,Bhadreswar (M),99999,338,19
801726,Champdani (M),99999,338,19
801727,Baidyabati (M),99999,338,19
801728,Serampore (M),99999,338,19
801729,Rishra (M),99999,338,19
801730,Konnagar (M),99999,338,19
801731,Dankuni (M),99999,338,19
801732,Uttarpara Kotrung (M),99999,338,19
801733,Bankura (M),99999,339,19
801734,Sonamukhi (M),99999,339,19
801735,Bishnupur (M),99999,339,19
801736,Jhalda (M),99999,340,19
801737,Raghunathpur (M),99999,340,19
801738,Puruliya (M),99999,340,19
801739,Bally (M),99999,341,19
801740,Haora (M Corp),99999,341,19
801741,Uluberia (M + OG),99999,341,19
801742,Kolkata (M Corp.),99999,342,19
801743,Maheshtala (M),99999,343,19
801744,Budge Budge (M),99999,343,19
801745,Pujali (M),99999,343,19
801746,Rajpur Sonarpur (M),99999,343,19
801747,Baruipur (M),99999,343,19
801748,Diamond Harbour (M),99999,343,19
801749,Jaynagar Mazilpur (M),99999,343,19
801750,Ramjibanpur (M),99999,344,19
801751,Kshirpai (M),99999,344,19
801752,Chandrakona (M),99999,344,19
801753,Kharar (M),99999,344,19
801754,Ghatal (M),99999,344,19
801755,Medinipur (M),99999,344,19
801756,Jhargram (M),99999,344,19
801757,Kharagpur (M),99999,344,19
801758,Panskura (M),99999,345,19
801759,Tamluk (M),99999,345,19
801760,Haldia (M),99999,345,19
801761,Egra (M),99999,345,19
801762,Contai (M),99999,345,19
801763,Majhion (NP),2499,346,20
801764,Garhwa (NP),2509,346,20
801765,Chatra (Nagar Parishad),2518,347,20
801766,Kodarma (NP),2527,348,20
801767,Jhumri Tilaiya (Nagar Parishad),2527,348,20
801768,Giridih (Nagar Parishad),2539,349,20
801769,Deoghar  (M Corp.),2545,350,20
801770,Madhupur (Nagar Parishad),2550,350,20
801771,Godda (NP),2561,351,20
801772,Sahibganj (Nagar Parishad),2564,352,20
801773,Rajmahal (NP),2569,352,20
801774,Pakaur (NP),2576,353,20
801775,Dhanbad (M Corp.),2584,354,20
801776,Chirkunda (NP),2587,354,20
801777,Phusro (Nagar Parishad),2590,355,20
801778,Chas (Nagar Parishad),2595,355,20
801779,Lohardaga (Nagar Parishad),2601,356,20
801780,Mango (NAC),2606,357,20
801781,Jamshedpur (NAC + OG),2606,357,20
801782,Jugsalai (M),2606,357,20
801783,Chakulia (NP),2613,357,20
801784,Hussainabad (NP),2615,358,20
801785,Bishrampur (NP),2624,358,20
801786,Medininagar (Daltonganj) (Nagar Parishad),2633,358,20
801787,Latehar (NP),2639,359,20
801788,Hazaribag (Nagar Parishad),2653,360,20
801789,Ramgarh Cantonment (CB),2662,361,20
801790,Basukinath (NP),2667,362,20
801791,Dumka (Nagar Parishad),2673,362,20
801792,Jamtara (NP),2678,363,20
801793,Mihijam (NP),2678,363,20
801794,Ranchi (M Corp.),2684,364,20
801795,Bundu (NP),2698,364,20
801796,Khunti (NP),2704,365,20
801797,Gumla (NP),2712,366,20
801798,Simdega (NP),2718,367,20
801799,Chakardharpur (Nagar Parishad),2731,368,20
801800,Chaibasa (Nagar Parishad),2739,368,20
801801,Adityapur (Nagar Parishad),2752,369,20
801802,Seraikela (NP),2753,369,20
801803,Padmapur (NAC),2757,370,21
801804,Barapali (NAC),2763,370,21
801805,Bargarh (M),2765,370,21
801806,Belpahar (M),2772,371,21
801807,Brajarajnagar (M),2774,371,21
801808,Jharsuguda (M),2776,371,21
801809,Kochinda (NAC),2782,372,21
801810,Hirakud (NAC),2787,372,21
801811,Burla (NAC),2788,372,21
801812,Redhakhol (NAC),2797,372,21
801813,Sambalpur (M + OG),2799,372,21
801814,Debagarh (M),2800,373,21
801815,Sundargarh (M),2808,374,21
801816,Rajagangapur (M),2814,374,21
801817,O.C.L. (ITS),2814,374,21
801818,Biramitrapur (M),2816,374,21
801819,Raurkela (M + OG),2832,374,21
801820,Raurkela  (ITS + OG),2833,374,21
801821,Barbil (M),2834,375,21
801822,Joda (M ),2837,375,21
801823,Kendujhar (M),2845,375,21
801824,Anandpur (M),2854,375,21
801825,Rairangpur (NAC + OG),2861,376,21
801826,Karanjia (NAC),2870,376,21
801827,Udala (NAC),2884,376,21
801828,Baripada (M + OG),2888,376,21
801829,Jaleshwar (NAC),2890,377,21
801830,Remuna (NAC),2902,377,21
801831,Nilagiri (NAC),2903,377,21
801832,Soro (NAC),2907,377,21
801833,Baleshwar (M + OG),2909,377,21
801834,Dhamanagar (NAC),2913,378,21
801835,Bhadrak (M + OG),2914,378,21
801836,Basudebpur (NAC),2915,378,21
801837,Pattamundai (NAC),2926,379,21
801838,Kendrapara (M),2927,379,21
801839,Paradip (M),2934,380,21
801840,Jagatsinghapur (M),2940,380,21
801841,Banki (NAC),2948,381,21
801842,Athagad (NAC),2950,381,21
801843,Choudwar (M + OG),2954,381,21
801844,Cuttack (MC),2968,381,21
801845,Byasanagar (M + OG),2974,382,21
801846,Jajapur (M),2977,382,21
801847,Kamakshyanagar (NAC),2988,383,21
801848,Bhuban (NAC),2990,383,21
801849,Dhenkanal (M),2999,383,21
801850,Talcher (M),3006,384,21
801851,Anugul (M),3011,384,21
801852,Athmallik (NAC),3017,384,21
801853,Khandapada (NAC),3026,385,21
801854,Nayagarh (NAC),3028,385,21
801855,Khordha (M),3036,386,21
801856,Jatani (M + OG),3049,386,21
801857,Balugaon (NAC),3053,386,21
801858,Banapur (NAC),3054,386,21
801859,Bhubaneswar (MC + OG),3055,386,21
801860,Pipili (NAC),3057,387,21
801861,Nimapada (NAC),3058,387,21
801862,Konark (NAC),3061,387,21
801863,Puri (M),3070,387,21
801864,Buguda (NAC),3072,388,21
801865,Bhanjanagar (NAC),3074,388,21
801866,Bellaguntha (NAC),3074,388,21
801867,Surada (NAC),3076,388,21
801868,Asika (NAC),3078,388,21
801869,Kabisurjyanagar (NAC),3080,388,21
801870,Polasara (NAC),3081,388,21
801871,Kodala (NAC),3082,388,21
801872,Khalikote (NAC),3083,388,21
801873,Rambha (NAC),3084,388,21
801874,Chhatrapur (NAC),3085,388,21
801875,Ganjam (NAC),3086,388,21
801876,Purusottampur (NAC),3089,388,21
801877,Hinjilicut (NAC),3090,388,21
801878,Gopalpur (NAC),3094,388,21
801879,Digapahandi (NAC),3096,388,21
801880,Chikiti (NAC),3097,388,21
801881,Brahmapur (MC),3099,388,21
801882,Kashinagar (NAC),3104,389,21
801883,Paralakhemundi (M + OG),3105,389,21
801884,Phulabani (M),3112,390,21
801885,G. Udayagiri (NAC),3114,390,21
801886,Baudhgarh (NAC),3130,391,21
801887,Binika (NAC),3135,392,21
801888,Sonapur (M),3139,392,21
801889,Tarbha (NAC),3140,392,21
801890,Balangir (M),3142,393,21
801891,Patnagarh (NAC),3144,393,21
801892,Kantabanji (NAC),3149,393,21
801893,Titlagarh (NAC + OG),3152,393,21
801894,Khariar Road (NAC),3153,394,21
801895,Khariar (NAC),3156,394,21
801896,Kesinga (NAC),3159,395,21
801897,Bhawanipatna (M),3164,395,21
801898,Junagarh (NAC),3166,395,21
801899,Rayagada (M),3181,396,21
801900,Gunupur (NAC + OG),3183,396,21
801901,Gudari (NAC),3184,396,21
801902,Umarkote (NAC),3189,397,21
801903,Nabarangapur (M + OG),3196,397,21
801904,Kotpad (NAC),3199,398,21
801905,Koraput (NAC),3208,398,21
801906,Jeypur (M),3209,398,21
801907,Sunabeda (NAC).,3216,398,21
801908,Malkangiri (NAC),3220,399,21
801909,Balimela (NAC),3226,399,21
801910,Shivpur Charcha (M),3232,400,22
801911,Baikunthpur (M),3232,400,22
801912,Manendragarh (M),3234,400,22
801913,Khongapani (NP),3234,400,22
801914,Jhagrakhand (NP),3234,400,22
801915,Nai-Ledri (NP),3234,400,22
801916,Chirmiri (M.Corp) (Part),3232,400,22
801917,Ramanujganj (NP),3236,401,22
801918,Balrampur (NP),3237,401,22
801919,Wadrafnagar (NP),3238,401,22
801920,Pratappur (NP),3239,401,22
801921,Jarhi (NP),3239,401,22
801922,Kusmi (NP),3240,401,22
801923,Surajpur (M),3242,401,22
801925,Bhatgaon (NP),3244,401,22
801926,Premnagar (NP),3246,401,22
801927,Ambikapur (M Corp. + OG),3247,401,22
801928,Lakhanpur (NP),3248,401,22
801929,Rajpur (NP),3250,401,22
801930,Sitapur (NP),3252,401,22
801931,Bagicha (NP),3255,402,22
801932,JashpurNagar (M + OG),3257,402,22
801933,Pathalgaon (NP),3262,402,22
801934,Kotba (NP),3262,402,22
801935,Dharamjaigarh (NP),3263,403,22
801936,Lailunga (NP),3264,403,22
801937,Gharghoda (NP),3265,403,22
801938,Kirodimalnagar (NP),3267,403,22
801939,Raigarh (M Corp. + OG),3267,403,22
801940,Pusaur (NP),3268,403,22
801941,Kharsia  (M),3269,403,22
801942,Sarangarh (NP),3270,403,22
801943,Sariya (NP),3271,403,22
801944,Baramkela (NP),3271,403,22
801945,Katghora (NP),3272,404,22
801946,Chhurikala (NP),3272,404,22
801947,Dipka (M),3272,404,22
801949,Korba (M Corp.) (Part),3272,404,22
801950,Naila-Janjgir (M),3277,405,22
801951,Akaltara (M),3278,405,22
801952,Baloda (NP),3279,405,22
801953,Nawagarh (NP),3280,405,22
801954,Shivrinarayan (NP),3280,405,22
801955,Champa (M),3281,405,22
801956,Saragaon (NP),3281,405,22
801957,Sakti (M),3282,405,22
801958,Naya Baradwar (NP),3282,405,22
801959,Rahaud (NP),3283,405,22
801960,Kharod (NP),3283,405,22
801961,Dabhra (NP),3284,405,22
801962,Chandrapur (NP),3284,405,22
801963,Adbhar (NP),3285,405,22
801964,Jaijepur (NP),3286,405,22
801965,Gaurella (NP),3287,406,22
801966,Pendra (NP),3289,406,22
801967,Lormi (NP),3290,406,22
801968,Kota (NP),3291,406,22
801969,Ratanpur (NP),3291,406,22
801970,Mungeli (M + OG),3292,406,22
801971,Pathariya (NP),3293,406,22
801972,Sargaon (NP),3293,406,22
801973,Takhatpur (NP),3294,406,22
801974,Sakari (NP),3294,406,22
801975,Bilaspur (M Corp. + OG) (Part),3294,406,22
801976,Tifra (NP),3295,406,22
801977,Sirgitti (NP),3295,406,22
801978,Malhar (NP),3296,406,22
801979,Bodri (NP),3297,406,22
801980,Bilha (NP),3297,406,22
801981,Kawardha (M + OG),3298,407,22
801982,Pipariya (NP),3298,407,22
801983,Bodla (NP),3299,407,22
801984,Sahaspur-Lohara (NP),3300,407,22
801985,Pandariya (NP),3301,407,22
801986,Pandatarai (NP),3301,407,22
801987,Gandai (NP),3302,408,22
801988,Chhuikhadan (NP),3302,408,22
801989,Khairagarh (M),3303,408,22
801990,Dongargarh (M),3304,408,22
801991,Rajnandgaon (M Corp.),3305,408,22
801992,Chhuriya (NP),3306,408,22
801993,Dongargaon (NP),3307,408,22
801994,Ambagarh Chowki (NP),3310,408,22
801996,Maro (NP),3311,409,22
801997,Bemetara (M),3312,409,22
801998,Saja (NP),3313,409,22
801999,Devkar  (NP),3313,409,22
802000,Parpondi (NP),3313,409,22
802001,Than-Khamharia (NP),3314,409,22
802002,Berla (NP),3315,409,22
802003,Dhamdha (NP),3316,409,22
802004,Ahiwara (NP),3316,409,22
802005,Kumhari (M) (Part),3316,409,22
802006,Jamul (M) (Part),3316,409,22
802007,Bhilai Charoda (M) (Part),3316,409,22
802008,Bhilai Nagar (M Corp. + OG) (Part),3317,409,22
802009,Durg (M Corp.),3317,409,22
802010,Utai (NP),3317,409,22
802011,Patan (NP),3318,409,22
802012,Arjunda (NP),3319,409,22
802013,Gunderdehi (NP),3319,409,22
802014,Daundi Lohara (NP),3320,409,22
802015,Balod (M),3321,409,22
802016,Dalli-Rajhara (M),3322,409,22
802017,Chikhalakasa (NP),3322,409,22
802018,Doundi (NP),3322,409,22
802019,Gurur (NP),3323,409,22
802020,Simga (NP),3324,410,22
802021,Bhatapara (M),3325,410,22
802022,Baloda Bazar (M),3326,410,22
802023,Lawan (NP),3326,410,22
802024,Palari (NP),3327,410,22
802025,Tundra (NP),3328,410,22
802026,Kasdol (NP),3328,410,22
802028,Bilaigarh (NP),3329,410,22
802029,Arang  (NP),3330,410,22
802030,Abhanpur (NP),3331,410,22
802031,Gobra Nawapara (M),3331,410,22
802032,Koora (NP),3332,410,22
802033,Birgaon (M),3332,410,22
802034,Raipur (M Corp. + OG),3332,410,22
802035,Mana-Camp (NP),3332,410,22
802036,Fingeshwar (NP),3333,410,22
802037,Rajim (NP),3333,410,22
802038,Tilda Newra (M + OG),3334,410,22
802039,Kharora (NP),3334,410,22
802040,Gariyaband (NP),3335,410,22
802041,Chhura (NP),3336,410,22
802042,Basna  (NP),3339,411,22
802043,Saraipali (NP),3340,411,22
802044,Tumgaon (NP),3341,411,22
802045,Mahasamund (M + OG),3341,411,22
802046,Pithora (NP),3342,411,22
802047,Bagbahara (NP),3343,411,22
802048,Bhakhara (NP),3344,412,22
802049,Kurud (NP),3344,412,22
802050,Magarlod (NP),3345,412,22
802051,Aamadi (NP),3346,412,22
802052,Dhamtari (M + OG),3346,412,22
802053,Nagari (NP),3347,412,22
802054,Charama (NP),3348,413,22
802055,Bhanupratappur (NP),3349,413,22
802056,Kanker (M + OG),3351,413,22
802057,Narharpur (NP),3352,413,22
802058,Antagarh (NP),3353,413,22
802059,Pakhanjur (NP),3354,413,22
802060,Keskal (NP),3355,414,22
802061,Visrampuree (NP),3356,414,22
802062,Kondagaon (M),3357,414,22
802063,Farasgaon (NP),3359,414,22
802064,Jagdalpur (M Corp.),3360,414,22
802065,Bastar (NP),3363,414,22
802066,Narayanpur (NP),3367,415,22
802067,Dantewada (NP),3369,416,22
802068,Bade Bacheli (M),3369,416,22
802069,Barsur (NP),3370,416,22
802070,Geedam (NP),3370,416,22
802071,Kirandul (M),3372,416,22
802072,Dornapal (NP),3373,416,22
802073,Konta (NP),3373,416,22
802074,Sukma (NP),3375,416,22
802075,Bhopalpattanam (NP),3376,417,22
802076,Bijapur (NP),3378,417,22
802077,Bhairamgarh (NP),3379,417,22
802078,Vijaypur (NP),3380,418,23
802079,Sheopur (M + OG),3382,418,23
802080,Badoda (NP),3383,418,23
802081,Ambah (M),3385,419,23
802082,Porsa (M),3386,419,23
802083,Morena (M),3387,419,23
802084,Bamor (NP),3387,419,23
802085,Joura (NP),3388,419,23
802086,Kailaras (NP),3389,419,23
802087,Jhundpura (NP),3390,419,23
802088,Sabalgarh (M),3390,419,23
802089,Phuphkalan (NP),3392,420,23
802090,Bhind (M),3392,420,23
802091,Akoda (NP),3392,420,23
802092,Mehgaon (NP),3393,420,23
802093,Gormi (NP),3394,420,23
802094,Gohad (M),3395,420,23
802095,Mau (NP),3395,420,23
802096,Mihona (NP),3397,420,23
802097,Lahar (NP),3398,420,23
802098,Alampur (NP),3398,420,23
802099,Daboh (NP),3398,420,23
802100,Gwalior (M Corp.),3399,421,23
802101,Morar Cantt (CB),3399,421,23
802102,Bilaua (NP),3400,421,23
802103,Pichhore (NP),3400,421,23
802104,Dabra (M),3400,421,23
802105,Bhitarwar (NP),3401,421,23
802106,Antari (NP),3402,421,23
802107,Seondha (NP),3403,422,23
802108,Indergarh (NP),3404,422,23
802109,Datia (M),3405,422,23
802110,Badoni (NP),3405,422,23
802111,Bhander (NP),3406,422,23
802112,Shivpuri (M),3408,423,23
802113,Narwar (NP),3409,423,23
802114,Karera (NP),3410,423,23
802115,Kolaras (NP),3411,423,23
802116,Badarwas (NP),3412,423,23
802118,Khaniyadhana (NP),3414,423,23
802119,Tarichar Kalan (NP),3415,424,23
802121,Orchha (NP),3416,424,23
802122,Jeron Khalsa (NP),3417,424,23
802123,Prithvipur (NP),3417,424,23
802124,Lidhora Khas (NP),3418,424,23
802125,Jatara (NP),3418,424,23
802126,Palera (NP),3420,424,23
802127,Baldeogarh (NP),3421,424,23
802128,Khargapur (NP),3422,424,23
802129,Kari (NP),3423,424,23
802130,Tikamgarh (M),3423,424,23
802131,Badagaon (NP),3423,424,23
802132,Barigarh (NP),3424,425,23
802133,Laundi (NP),3425,425,23
802134,Chandla (NP),3426,425,23
802135,Harpalpur (NP),3427,425,23
802136,Nowgong (M),3427,425,23
802137,Garhi - Malhera (NP),3428,425,23
802138,Maharajpur (NP),3428,425,23
802139,Chhatarpur (M + OG),3429,425,23
802140,Rajnagar (NP),3430,425,23
802141,Khajuraho (NP),3430,425,23
802142,Bada Malhera (NP),3431,425,23
802143,Ghuwara (NP),3432,425,23
802144,Satai (NP),3433,425,23
802145,Bijawar (NP),3433,425,23
802146,Buxwaha (NP),3434,425,23
802147,Ajaigarh (NP),3435,426,23
802148,Panna (M + OG),3436,426,23
802149,Devendranagar (NP),3437,426,23
802150,Kakarhati (NP),3437,426,23
802151,Amanganj (NP),3439,426,23
802152,Pawai (NP),3440,426,23
802153,Bina Etawa (M),3443,427,23
802154,Khurai (M),3444,427,23
802155,Banda (NP),3446,427,23
802156,Shahgarh (NP),3447,427,23
802157,Rahatgarh (NP),3448,427,23
802159,Sagar (M Corp. + OG),3449,427,23
802160,Sagar Cantt (CB),3449,427,23
802161,Garhakota (M + OG),3450,427,23
802162,Rehli (M),3451,427,23
802163,Deori (M),3453,427,23
802164,Hatta (M),3454,428,23
802165,Patharia (NP),3457,428,23
802166,Hindoria (NP),3458,428,23
802167,Damoh (M + OG),3458,428,23
802168,Tendukheda (NP),3460,428,23
802169,Kothi (NP),3461,429,23
802170,Satna (M Corp. + OG),3461,429,23
802171,Chitrakoot (NP),3462,429,23
802172,Birsinghpur (NP),3463,429,23
802173,Jaitwara (NP),3463,429,23
802174,Nagod (NP),3464,429,23
802175,Unchahara (NP),3465,429,23
802176,Rampur Baghelan (NP),3466,429,23
802177,Kotar (NP),3467,429,23
802178,Amarpatan (NP),3468,429,23
802179,Maihar (M),3470,429,23
802180,Chakghat (NP),3471,430,23
802181,Teonthar (NP),3471,430,23
802182,Sirmour (NP),3473,430,23
802183,Baikunthpur (NP),3473,430,23
802184,Mangawan (NP),3474,430,23
802185,Semaria (NP),3475,430,23
802186,Hanumana (NP),3476,430,23
802187,Mauganj (NP),3477,430,23
802188,Naigarhi (NP),3478,430,23
802189,Rewa (M Corp.),3479,430,23
802190,Govindgarh (NP),3479,430,23
802191,Gurh (NP),3481,430,23
802192,Umaria (M),3482,431,23
802193,Chandia (NP),3483,431,23
802195,Nowrozabad (Khodargama) (NP),3486,431,23
802196,Diken (NP),3487,432,23
802197,Jawad (NP),3487,432,23
802198,Singoli (NP),3488,432,23
802199,Ratangarh (NP),3488,432,23
802200,Neemuch (M + OG),3489,432,23
802201,Jiran (NP),3490,432,23
802203,Manasa (NP),3491,432,23
802204,Kukdeshwar (NP),3491,432,23
802205,Bhanpura (NP),3492,433,23
802206,Malhargarh (NP),3493,433,23
802207,Narayangarh (NP),3493,433,23
802208,Piplya Mandi (NP),3493,433,23
802209,Garoth (NP),3494,433,23
802210,Shamgarh (NP),3495,433,23
802211,Mandsaur (M),3496,433,23
802212,Nagri (NP),3497,433,23
802213,Sitamau (NP),3498,433,23
802214,Suwasara (NP),3499,433,23
802215,Piploda (NP),3500,434,23
802216,Jaora (M + OG),3501,434,23
802217,Badawada (NP),3501,434,23
802218,Alot (NP),3502,434,23
802219,Tal (NP),3503,434,23
802220,Sailana (NP),3504,434,23
802221,Namli (NP),3507,434,23
802222,Ratlam (M Corp.),3507,434,23
802223,Dhamnod (NP),3507,434,23
802224,Khacharod (M),3508,435,23
802225,Nagda (M),3509,435,23
802226,Unhel (NP),3509,435,23
802227,Mahidpur (M + OG),3510,435,23
802228,Tarana (NP),3512,435,23
802229,Makdon (NP),3512,435,23
802230,Ujjain (M Corp.),3513,435,23
802231,Badnagar (M + OG),3514,435,23
802232,Soyatkalan (NP),3515,436,23
802233,Susner (NP),3515,436,23
802234,Nalkheda (NP),3516,436,23
802236,Badod (NP),3517,436,23
802237,Agar (M),3518,436,23
802238,Kanad (NP),3518,436,23
802239,Shajapur (M),3519,436,23
802240,Maksi (NP),3519,436,23
802241,Shujalpur (M),3522,436,23
802242,Akodia (NP),3522,436,23
802243,Polaykalan (NP),3522,436,23
802244,Tonk Khurd (NP),3524,437,23
802245,Bhaurasa (NP),3525,437,23
802246,Sonkatch (NP),3525,437,23
802247,Pipalrawan (NP),3525,437,23
802248,Dewas (M Corp.),3526,437,23
802249,Kannod (NP),3527,437,23
802250,Loharda (NP),3528,437,23
802251,Kantaphod (NP),3528,437,23
802252,Satwas (NP),3528,437,23
802253,Karnawad (NP),3529,437,23
802254,Bagli (NP),3529,437,23
802255,Hatpiplya (NP),3530,437,23
802256,Khategaon (NP),3531,437,23
802257,Badnawar (NP),3532,438,23
802259,Sardarpur (NP),3533,438,23
802260,Dhar (M),3534,438,23
802261,Pithampur (M),3534,438,23
802262,Mandav (NP),3534,438,23
802263,Kukshi (NP),3536,438,23
802264,Dahi (NP),3537,438,23
802265,Manawar (M),3538,438,23
802267,Dharampuri (NP),3539,438,23
802268,Runji-Gautampura (NP),3540,439,23
802269,Depalpur (NP),3540,439,23
802270,Betma (NP),3540,439,23
802271,Hatod (NP),3541,439,23
802272,Sawer (NP),3542,439,23
802273,Indore (M Corp. + OG),3543,439,23
802274,Rau (NP),3543,439,23
802275,Mhow Cantt (CB),3544,439,23
802276,Mhowgaon (NP),3544,439,23
802277,Manpur (NP),3544,439,23
802278,Barwaha (M),3545,440,23
802279,Sanawad (M),3545,440,23
802280,Maheshwar (NP),3546,440,23
802281,Mandleshwar (NP),3546,440,23
802282,Kasrawad (NP),3547,440,23
802283,Bhikangaon (NP),3549,440,23
802284,Khargone (M + OG),3550,440,23
802285,Barwani (M),3554,441,23
802286,Anjad (NP),3557,441,23
802288,Palsud (NP),3558,441,23
802289,Pansemal (NP),3559,441,23
802290,Khetia (NP),3559,441,23
802291,Sendhwa (M),3561,441,23
802292,Machalpur (NP),3563,442,23
802293,Jirapur (NP),3563,442,23
802294,Khilchipur (NP),3564,442,23
802295,Chhapiheda (NP),3564,442,23
802297,Khujner (NP),3565,442,23
802298,Suthaliya (NP),3566,442,23
802299,Biaora (M + OG),3566,442,23
802300,Sarangpur (M),3567,442,23
802301,Narsinghgarh (M),3568,442,23
802302,Boda (NP),3568,442,23
802303,Pachore (NP),3569,442,23
802304,Talen (NP),3569,442,23
802305,Lateri (NP),3570,443,23
802306,Sironj (M),3571,443,23
802307,Kurwai (NP),3572,443,23
802308,Basoda (M + OG),3573,443,23
802309,Shamshabad (NP),3576,443,23
802310,Vidisha (M),3579,443,23
802311,Berasia (M),3580,444,23
802312,Bhopal (M Corp.),3581,444,23
802313,Kolar (M),3581,444,23
802314,Sehore (M + OG),3582,445,23
802315,Ashta (M + OG),3584,445,23
802316,Kothri (NP),3584,445,23
802317,Jawar (NP),3585,445,23
802318,Ichhawar (NP),3586,445,23
802319,Nasrullaganj (NP),3587,445,23
802320,Budni (NP),3588,445,23
802321,Rehti (NP),3589,445,23
802322,Sanchi (NP),3590,446,23
802323,Raisen (M),3590,446,23
802324,Gairatganj (NP),3591,446,23
802325,Begamganj (M),3592,446,23
802326,Sultanpur (NP),3593,446,23
802327,Mandideep (M),3593,446,23
802328,Obedullaganj (NP),3593,446,23
802329,Baraily (NP + OG),3594,446,23
802330,Badi (NP),3595,446,23
802331,Silwani (NP),3596,446,23
802332,Udaipura (NP),3597,446,23
802333,Bhainsdehi (NP),3598,447,23
802334,Athner (NP),3599,447,23
802335,Betul (M),3600,447,23
802336,Betul-Bazar (NP),3600,447,23
802337,Chicholi (NP),3601,447,23
802338,Sarni (M),3602,447,23
802339,Multai (M),3604,447,23
802340,Amla (M),3605,447,23
802341,Khirkiya (NP),3606,448,23
802342,Harda (M + OG),3608,448,23
802343,Timarni (NP),3610,448,23
802344,Seoni-Malwa (M),3612,449,23
802345,Itarsi (M + OG),3613,449,23
802346,Hoshangabad (M),3614,449,23
802347,Babai (NP),3616,449,23
802348,Sohagpur (NP),3617,449,23
802349,Pipariya (M),3618,449,23
802350,Pachmarhi Cantt (CB),3618,449,23
802351,Murwara (Katni) (M Corp.),3620,450,23
802352,Barhi (NP),3622,450,23
802353,Kymore (NP),3624,450,23
802354,Vijayraghavgarh (NP),3624,450,23
802355,Sihora (M),3627,451,23
802356,Majholi (NP),3628,451,23
802357,Katangi (NP),3629,451,23
802359,Shahpura (NP),3630,451,23
802360,Jabalpur Cantt (CB),3631,451,23
802361,Jabalpur (M Corp. + OG),3631,451,23
802362,Bhedaghat (NP),3631,451,23
802363,Barela (NP),3631,451,23
802364,Panagar (M),3632,451,23
802365,Gotegaon (NP + OG),3634,452,23
802366,Gadarwara (M + OG),3635,452,23
802367,Narsimhapur (M + OG),3636,452,23
802368,Kareli (M),3637,452,23
802371,Dindori (NP),3640,453,23
802372,Niwas (NP),3641,454,23
802373,Mandla (M + OG),3643,454,23
802374,Bamhani (NP),3643,454,23
802375,Bichhiya (NP),3645,454,23
802376,Nainpur (M + OG),3646,454,23
802377,Amarwara (M),3648,455,23
802378,Harrai (NP),3649,455,23
802379,Chaurai Khas (M),3650,455,23
802380,Jamai (M),3651,455,23
802381,Damua (M),3651,455,23
802382,Neuton Chikhli Kalan (NP),3652,455,23
802383,Dongar Parasia (M + OG),3652,455,23
802384,Chandameta- Butaria (NP),3652,455,23
802385,Badkuhi (NP),3652,455,23
802386,Chhindwara (M + OG),3654,455,23
802387,Sausar (M),3656,455,23
802388,Mohgaon (NP),3656,455,23
802389,Lodhikheda (NP),3656,455,23
